Fix ID,Type,Type name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,User Relevance,User Notes,Notes
QA2-046,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,State Mitigation Capabilities,1426509,Spreadsheet,v1,Capabilities_Catalogue,C1-a,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-047,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,Local Capabilities Table,1426515,Spreadsheet,v1,Capabilities_Catalogue,C1-a,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-048,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,State Mitigation Capabilities,1426542,Spreadsheet,v1,Capabilities_Catalogue,C1-a,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-049,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,Local Financial Capabilities,1426552,Spreadsheet,v1,Capabilities_Catalogue,C1-a,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-050,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes,the_plan/jurisdictional_annexes,1300933,Jurisdictional Annex Table,2380934,Spreadsheet,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-051,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),1348566,Card,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-052,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Planning Process,1496881,Card,v1,Jurisdictions,A1-a,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-053,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Jurisdictional Profile,1436110,Card,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-054,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Local Context,1436150,Card,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-055,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Critical Buildings,1436166,Card,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-056,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Critical Infrastructure,1437360,Card,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-057,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Growth and Development Trends,1516987,Card,v1,Jurisdictions,"E1-a,H2","display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-058,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Additional Context (Municipal),1957291,Card,v1,Jurisdictions,H2,"display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-059,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Risk,1440560,Card,v1,Jurisdictions,"B1-a,B1-f,H2,B2-a","display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-060,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Historic Occurances,1440572,Card,v1,Jurisdictions,"H2,B1-d","display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-061,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Declared Disasters,1440586,Card,v1,Jurisdictions,"H2,B1-d","display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
QA2-062,2,No Data Fetch Mode,1,Component setting,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Problem Areas,1437132,Card,v1,Jurisdictions,"B1-f,B2-a,H2,B1-b","display.fetchMode absent; resolves to ""smart"" via the readyToLoad fallback","Section Settings > Data Fetch Mode = Force (always re-fetch) - internal DMS source, per the owner rule of 2026-08-28.",Open,,,relevant,requires fetch mode update to force re-fetch,"Stored as v1 (sourceInfo), so scan_fetchmode.mjs never selected it. The admin shows it as v2 because of the read-time adapter."
