Logical key,Domain,Page,Page URL,Section title,Component kind,Hidden from view,Section ID (county_template),Link (county_template),Section ID (schenectady_draft_test),Link (schenectady_draft_test),Section ID (nassautest),Link (nassautest),trackingId,Source,Config shape,Data fetch mode,Tags,Geoid filters,Other filters,Meta freshness,County-authored,County-specific text type,Authored text status,Dataset text differs,Match tier,Deviation count,Deviations across patterns,Verdict,Status,Assigned to,Notes
auth_test_page#0|lexical,schenectady_draft_test,auth_test_page,/edit/auth_test_page,(untitled),lexical,no,,,2436893,https://schenectady_draft_test.devmny.org/edit/auth_test_page#2436893,,,989ef269-2824-499b-8c4d-4beb6bf2d19c,,,not set,,,,,FALSE,,present,,unmatched - one pattern only,,,not in every pattern,,,
0063b43f-dbf4-43f3-93ad-a91d11917bde|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Codes and Enforcement,Card,no,2011208,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011208,2439014,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439014,2423051,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423051,0063b43f-dbf4-43f3-93ad-a91d11917bde,LHMP_IA,v1,not set,C1-a,,top_nav_section=Local Environment ; page=Built Environment ; section=Buildings ; component_name=Codes and Enforcement,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
d858fe55-4540-49ae-9d49-da547546445e|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Codes Enforcement,lexical,no,2011211,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011211,2439033,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439033,2423067,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423067,d858fe55-4540-49ae-9d49-da547546445e,,,not set,C1-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
f8109996-43a0-47fc-be1c-c3fb983ed724|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Communications,Card,no,2011191,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011191,2438965,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438965,2423019,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423019,f8109996-43a0-47fc-be1c-c3fb983ed724,LHMP_IA,v1,not set,B2-a,,top_nav_section=Local Environment ; page=Built Environment ; section=Critical Buildings and Infrastructure ; component_name=Communications,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
36c1ae41-e363-4648-b841-bd59fe2d4112|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,County and Local Building Codes,Card,no,2011209,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011209,2438994,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438994,2423028,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423028,36c1ae41-e363-4648-b841-bd59fe2d4112,LHMP_IA,v1,not set,C1-a,,top_nav_section=Local Environment ; page=Built Environment ; section=Buildings ; component_name=County and Local Buildings Codes,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
87d3c1d0-302d-408f-893d-ea07f27ce31d|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,County Building Stock,Card,no,2011173,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011173,2438945,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438945,2423005,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423005,87d3c1d0-302d-408f-893d-ea07f27ce31d,AVAIL BILD V3.1,v1,not set,B2-a,"substring(geoid, 1, 5) as county_geoid[page:geoid]=36105",,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
057cfac5-7b58-4542-b0ed-ab51da9ff424|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Critical Buildings,Spreadsheet,no,2011177,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011177,2438936,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438936,2423011,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423011,057cfac5-7b58-4542-b0ed-ab51da9ff424,BILD 2026 Simplified Draft V1,v1,not set,B2-a,"substring(bg_geoid,1,5) AS county_geoid[page:geoid]=36105 ; jurisdiction_geoid[page:geoid_juris]=",CASE WHEN hifld_fcode is NOT NULL THEN 1 else 0 END AS is_critical=1,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
ba85f1b4-584c-43aa-ae1d-4169d1638246|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Critical Buildings and Infrastructure,Card,no,2011174,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011174,2438971,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438971,2423016,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423016,ba85f1b4-584c-43aa-ae1d-4169d1638246,LHMP_IA,DEVIATION,DEVIATION,DEVIATION,,top_nav_section=Local Environment ; page=Built Environment ; section=Critical Buildings and Infrastructure ; component_name=Critical Buildings and Infrastructure,current,FALSE,,none,no,A - trackingId + page,3,fetch mode; tags; config shape,lag - propagate from template,,,
1e7182b5-3b1c-4578-86da-5a5ea5c75f92|the_local_environment/built_environment#0,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Development Zones Map (Coming Soon),Map,yes,2011207,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011207,2436941,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2436941,2423496,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423496,1e7182b5-3b1c-4578-86da-5a5ea5c75f92,,,not set,E1-a,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
cd15bf8e-646e-438f-8ee8-e41fbfae8e3c|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Development Zones Table (Coming Soon),lexical,yes,2011206,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011206,2439020,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439020,2423065,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423065,cd15bf8e-646e-438f-8ee8-e41fbfae8e3c,,,not set,E1-a,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
213bee0a-bf8d-4f4b-bc54-5c2c2fb74577|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Energy,Card,no,2011188,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011188,2438989,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438989,2423070,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423070,213bee0a-bf8d-4f4b-bc54-5c2c2fb74577,LHMP_IA,v1,not set,B2-a,,top_nav_section=Local Environment ; page=Built Environment ; section=Critical Buildings and Infrastructure ; component_name=Energy,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
b33c8150-1034-49c1-b4a7-d2894862e74d|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Historic Buildings,Spreadsheet,no,2011202,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011202,2439022,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439022,2423015,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423015,b33c8150-1034-49c1-b4a7-d2894862e74d,BILD 2026 Simplified Draft V1,DEVIATION,not set,DEVIATION,"substring(bg_geoid,1,5) AS county_geoid[page:geoid]=36105 ; jurisdiction_geoid[page:geoid_juris]=",CASE WHEN hifld_fcode is NOT NULL THEN 1 else 0 END AS is_critical= ; flood_zone=,unknown source,FALSE,,none,no,A - trackingId + page,2,tags; config shape,lag - propagate from template,,,
5037abe1-5f8f-4bbf-9d54-ac40177a6fa7|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Historic Properties,lexical,no,2011200,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011200,2439023,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439023,2423097,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423097,5037abe1-5f8f-4bbf-9d54-ac40177a6fa7,,,not set,B2-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
aff77f6d-a4cc-4d4e-a236-41128d14424a|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Infrastructure,Card,no,2011178,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011178,2439024,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439024,2423068,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423068,aff77f6d-a4cc-4d4e-a236-41128d14424a,LHMP_IA,v1,not set,B2-a,,top_nav_section=Local Environment ; page=Built Environment ; section=Critical Buildings and Infrastructure ; component_name=Infrastructure,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
9fb99825-8439-4f8e-88b5-5bafb220567b|the_local_environment/built_environment#0,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011172,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011172,2438995,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438995,2423076,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423076,9fb99825-8439-4f8e-88b5-5bafb220567b,,,not set,B2-a,,,,TRUE,type 1 - authored county narrative,"template blank, duplicate filled",no,A - trackingId + page,0,,identical,,,
9fb99825-8439-4f8e-88b5-5bafb220567b|the_local_environment/built_environment#1,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011196,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011196,2439026,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439026,2423087,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423087,9fb99825-8439-4f8e-88b5-5bafb220567b,,,not set,B2-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
02f487ab-e96f-44bf-9e0e-62a154d90281|the_local_environment/built_environment#0,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011176,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011176,2438983,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438983,2423014,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423014,02f487ab-e96f-44bf-9e0e-62a154d90281,,,not set,B2-a,,,,TRUE,type 1 - authored county narrative,"template blank, duplicate filled",no,A - trackingId + page,0,,identical,,,
02f487ab-e96f-44bf-9e0e-62a154d90281|the_local_environment/built_environment#1,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011183,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011183,2439006,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439006,2423072,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423072,02f487ab-e96f-44bf-9e0e-62a154d90281,,,not set,B2-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
239a20db-9ef0-4371-9cea-ed50b3dbb4a8|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011180,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011180,2447985,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2447985,2423008,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423008,239a20db-9ef0-4371-9cea-ed50b3dbb4a8,,,not set,DEVIATION,,,,TRUE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
ebbed9dd-8c84-450b-937b-d2ccdb97563c|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011187,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011187,2439021,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439021,2423084,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423084,ebbed9dd-8c84-450b-937b-d2ccdb97563c,,,not set,B2-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
df1bc9fd-6439-4d29-8893-a170fadf5e3f|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011190,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011190,2439011,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439011,2422983,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2422983,df1bc9fd-6439-4d29-8893-a170fadf5e3f,,,not set,B2-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
050c8b2f-64fd-4c85-837f-cfa5af7098be|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Local Context,lexical,no,2011193,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011193,2439030,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439030,2423090,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423090,050c8b2f-64fd-4c85-837f-cfa5af7098be,,,not set,B2-a,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
c7f91075-8f11-43e8-be9d-7c26d2d94bcc|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,National Flood Insurance Program (NFIP),lexical,no,2011213,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011213,2439087,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2439087,2423115,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423115,c7f91075-8f11-43e8-be9d-7c26d2d94bcc,,,not set,"B2-a,C2-a",,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
1e7182b5-3b1c-4578-86da-5a5ea5c75f92|the_local_environment/built_environment#1,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,NFIP Repetitive Loss Summary,Map,no,2011215,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011215,2436923,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2436923,2425648,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2425648,1e7182b5-3b1c-4578-86da-5a5ea5c75f92,,,not set,B2-c,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
78765748-9242-4541-90ed-12265fbadfc3|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,NFIP Table,Spreadsheet,no,2011214,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011214,2438990,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438990,2423055,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423055,78765748-9242-4541-90ed-12265fbadfc3,NFIP Claims Enhanced (V2),v1,not set,"B2-c,C2-a",geoid[page:geoid]=36105,occupancy_type=,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
b50f6b90-a250-43a9-a963-648dc7bac6aa|the_local_environment/built_environment,all,the_local_environment/built_environment,/edit/the_local_environment/built_environment,Overview,Card,no,2011169,https://county_template.devmny.org/edit/the_local_environment/built_environment#2011169,2438942,https://schenectady_draft_test.devmny.org/edit/the_local_environment/built_environment#2438942,2423000,https://nassautest.devmny.org/edit/the_local_environment/built_environment#2423000,b50f6b90-a250-43a9-a963-648dc7bac6aa,LHMP_IA,DEVIATION,DEVIATION,DEVIATION,,top_nav_section=Local Environment ; page=Built Environment ; section=Overview ; component_name=Overview-1,DEVIATION,FALSE,,none,no,A - trackingId + page,5,fetch mode; tags; snapshot generation; config shape; permissions,lag - propagate from template,,,
