Component ID,Cause,Why it does not render,Page it belonged to,Page ID,Section title,Component kind,Created,Last edited,Abandoned block size,Replaced by (live component ID),Replacement match basis
2407419,Belongs to another pattern,"its parent is a page in another pattern (mitigat-ny-prod+playground), not the county template",(page 570240 no longer exists),570240,Special Districts Map (Coming Soon),Map,2026-08-20 14:28:57,2026-08-20 14:28:57,2,,
2243942,Parent page deleted,its parent page has been deleted,(page None no longer exists),,(untitled),,2026-06-24 20:16:09,2026-06-24 20:16:09,1,,
2254399,Parent page deleted,its parent page has been deleted,(page None no longer exists),,(untitled),,2026-07-01 15:27:55,2026-07-01 15:27:55,1,,
2260159,Parent page deleted,its parent page has been deleted,(page None no longer exists),,(untitled),,2026-07-02 14:19:10,2026-07-02 14:19:10,1,,
2380447,Parent page deleted,its parent page has been deleted,(page None no longer exists),,(untitled),,2026-08-13 19:41:48,2026-08-13 19:41:48,1,,
2380593,Parent page deleted,its parent page has been deleted,(page None no longer exists),,(untitled),,2026-08-13 19:52:51,2026-08-13 19:52:51,2,,
2380635,Parent page deleted,its parent page has been deleted,(page None no longer exists),,(untitled),,2026-08-13 19:52:54,2026-08-13 19:52:54,2,,
2175338,Deleted section,"deleted section -- the rows written either side of it still render, this one alone was dropped from the page",home,1300803,(untitled),Header: MNY Data,2026-06-02 16:42:21,2026-06-02 16:42:21,1,2275240,unique title + element type on the page
2175363,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-02 16:43:40,2026-06-02 16:43:40,11,2275240,same slot (1 of 11) and same title/element type
2175364,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-02 16:43:40,2026-06-02 16:43:40,11,2275240,unique title + element type on the page
2175365,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:40,2026-06-02 16:43:40,11,2275242,same slot (3 of 11) and same title/element type
2175366,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:40,2026-06-02 16:43:40,11,2275243,same slot (4 of 11) and same title/element type
2175368,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:44,2026-06-02 16:43:44,11,2275244,same slot (5 of 11) and same title/element type
2175369,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:45,2026-06-02 16:43:45,11,2275245,same slot (6 of 11) and same title/element type
2175370,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:45,2026-06-02 16:43:45,11,2275246,same slot (7 of 11) and same title/element type
2175371,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:45,2026-06-02 16:43:45,11,2275247,same slot (8 of 11) and same title/element type
2175372,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-02 16:43:45,2026-06-02 16:43:45,11,2275248,same slot (9 of 11) and same title/element type
2175373,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Footer: MNY Footer,2026-06-02 16:43:45,2026-06-02 16:43:45,11,2275249,same slot (10 of 11) and same title/element type
2175374,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,County Hazard Profiles,Card,2026-06-02 16:43:45,2026-06-02 16:43:45,11,2275250,same slot (11 of 11) and same title/element type
2240148,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-18 13:52:07,2026-06-18 13:52:07,11,2275240,same slot (1 of 11) and same title/element type
2240149,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-18 13:52:07,2026-06-18 13:52:07,11,2275240,unique title + element type on the page
2240150,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:07,2026-06-18 13:52:07,11,2275242,same slot (3 of 11) and same title/element type
2240151,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:07,2026-06-18 13:52:07,11,2275243,same slot (4 of 11) and same title/element type
2240153,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275244,same slot (5 of 11) and same title/element type
2240154,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275245,same slot (6 of 11) and same title/element type
2240155,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275246,same slot (7 of 11) and same title/element type
2240156,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275247,same slot (8 of 11) and same title/element type
2240157,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275248,same slot (9 of 11) and same title/element type
2240158,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Footer: MNY Footer,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275249,same slot (10 of 11) and same title/element type
2240159,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,County Hazard Profiles,Card,2026-06-18 13:52:08,2026-06-18 13:52:08,11,2275250,same slot (11 of 11) and same title/element type
2240160,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-18 13:54:28,2026-06-18 13:54:28,11,2275240,same slot (1 of 11) and same title/element type
2240161,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-18 13:54:28,2026-06-18 13:54:28,11,2275240,unique title + element type on the page
2240162,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:28,2026-06-18 13:54:28,11,2275242,same slot (3 of 11) and same title/element type
2240163,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:28,2026-06-18 13:54:28,11,2275243,same slot (4 of 11) and same title/element type
2240165,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275244,same slot (5 of 11) and same title/element type
2240166,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275245,same slot (6 of 11) and same title/element type
2240167,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275246,same slot (7 of 11) and same title/element type
2240168,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275247,same slot (8 of 11) and same title/element type
2240169,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275248,same slot (9 of 11) and same title/element type
2240170,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Footer: MNY Footer,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275249,same slot (10 of 11) and same title/element type
2240171,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,County Hazard Profiles,Card,2026-06-18 13:54:29,2026-06-18 13:54:29,11,2275250,same slot (11 of 11) and same title/element type
2240172,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-18 13:56:29,2026-06-18 13:56:29,11,2275240,same slot (1 of 11) and same title/element type
2240173,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),Header: MNY Data,2026-06-18 13:56:29,2026-06-18 13:56:29,11,2275240,unique title + element type on the page
2240174,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:56:29,2026-06-18 13:56:29,11,2275242,same slot (3 of 11) and same title/element type
2240175,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:56:29,2026-06-18 13:56:29,11,2275243,same slot (4 of 11) and same title/element type
2240177,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:56:31,2026-06-18 13:56:31,11,2275244,same slot (5 of 11) and same title/element type
2240178,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:56:31,2026-06-18 13:56:31,11,2275245,same slot (6 of 11) and same title/element type
2240179,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:56:31,2026-06-18 13:56:31,11,2275246,same slot (7 of 11) and same title/element type
2240180,Superseded by republish,"superseded publish snapshot -- it sits in a block of 11 consecutively abandoned rows, the size of the page's own 11-section list, so the whole set was replaced by a later publish",home,1300803,(untitled),lexical,2026-06-18 13:56:31,2026-06-18 13:56:31,11,2275247,same slot (8 of 11) and same title/element type
