Fix ID,Disposition,Class,Class name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,Notes
QA2-081,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,Water and Air ,1703885,Card,v1,LHMP_IA,B2-a,component holds a 22-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-082,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,Wildlife,1703892,Card,v1,LHMP_IA,B2-a,component holds a 40-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-083,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,Forestry,1703895,Card,v1,LHMP_IA,B2-a,component holds a 40-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-084,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,Vulnerability,1703898,Card,v1,LHMP_IA,B2-a,component holds a 22-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-085,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,Hazard Impacts to the Natural Environment,1703899,Card,v1,LHMP_IA,B2-b,component holds a 22-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-086,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/about_the_process,the_plan/about_the_process,1300807,Overview,1515010,Card,v1,LHMP_IA,,component holds a 22-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-087,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/about_the_process,the_plan/about_the_process,1300807,Maintenance,1515033,Card,v1,LHMP_IA,,component holds a 22-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-090,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,Education / Outreach,1447521,Card,v1,LHMP_IA,C1-a,component holds a 22-column snapshot of LHMP_IA,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-092,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,Local Capabilities Table,1426515,Spreadsheet,v1,Capabilities_Catalogue,C1-a,component holds a 130-column snapshot of Capabilities_Catalogue,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-093,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/capabilities_assessment,the_plan/capabilities_assessment,1425510,State Mitigation Capabilities,1426542,Spreadsheet,v1,Capabilities_Catalogue,C1-a,component holds a 130-column snapshot of Capabilities_Catalogue,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-095,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes,the_plan/jurisdictional_annexes,1300933,Jurisdictional Annex Table,2380934,Spreadsheet,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-096,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),1348542,Header: MNY Data,v1,Jurisdictions,,component holds a 6-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-097,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),1348566,Card,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-098,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Planning Process,1496881,Card,v1,Jurisdictions,A1-a,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-099,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Jurisdictional Profile,1436110,Card,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-100,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Local Context,1436150,Card,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-101,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Critical Buildings,1436166,Card,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-102,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Critical Infrastructure,1437360,Card,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-103,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Growth and Development Trends,1516987,Card,v1,Jurisdictions,"E1-a,H2",component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-104,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Additional Context (Municipal),1957291,Card,v1,Jurisdictions,H2,component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-105,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Risk,1440560,Card,v1,Jurisdictions,"B1-a,B1-f,H2,B2-a",component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
QA2-106,Observation,O4,Source snapshot behind the live definition,,Not a defect,https://county_template.devmny.org/the_plan/jurisdictional_annexes/select_jurisdiction,the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Historic Occurances,1440572,Card,v1,Jurisdictions,"H2,B1-d",component holds a 39-column snapshot of Jurisdictions,None. Recorded so the next sweep does not re-raise it.,Observation,,,Owner ruling 2026-09-01: does not result in data being displayed incorrectly or otherwise impact the site.
