action_id,precision,tier,geocoder,apply,confidence,score,source_field,matched_text,geometry_lat_long_polygon_etc,address_if_available,lon,lat,dist_from_centroid_km
1093931,4,D_named_road,nys_street,yes,low,100,text,Laurel Hollow Rd,"40.87225032676264, -73.48447328727426",,-73.48447328727426,40.87225032676264,17.75
1101839,4,D_named_road,nys_street,yes,low,100,text,Virginia Avenue,"41.015417345677236, -73.86295545018004",,-73.86295545018004,41.015417345677236,17.7
1099588,4,A_coords,parse,yes,high,,description...action_description,,"42.046675, -74.276692",,-74.276692,42.046675,17.69
2179206,3,D_route,nys_street,yes,medium,100,text,County Route 10,"42.08804952331389, -75.31381600896766",,-75.31381600896766,42.08804952331389,17.59
1095410,4,C_intersection,census,yes,medium,100,text,"Antler Ave and Lake View
Circle Dr","43.438860216802, -73.708864470496",,-73.708864470496,43.438860216802,17.51
1099592,4,A_coords,parse,yes,high,,description...action_description,,"42.044875, -74.278414",,-74.278414,42.044875,17.5
1093942,4,D_named_road,nys_street,yes,low,100,text,Bradley Street,"43.43370070963121, -73.71845659309031",,-73.71845659309031,43.43370070963121,17.5
1095409,4,D_named_road,nys_street,yes,low,100,text,Middle Road,"43.43573571423587, -73.7153205786326",,-73.7153205786326,43.43573571423587,17.47
1101838,4,D_named_road,nys_street,yes,low,100,text,Briary Road,"41.01529336070149, -73.85570955820164",,-73.85570955820164,41.01529336070149,17.41
1099579,4,D_named_road,nys_street,yes,low,100,text,Dutchess Ave,"41.711969807293336, -73.93987457737211",,-73.93987457737211,41.711969807293336,17.38
1099580,4,D_route,nys_street,yes,medium,100,text,Route 9,"41.70843346722884, -73.93751950694491",,-73.93751950694491,41.70843346722884,17.34
1101832,4,D_named_road,nys_street,yes,low,100,text,King Street,"41.01394638774617, -73.85015845419083",,-73.85015845419083,41.01394638774617,17.32
1104176,3,D_named_road,nys_street,yes,low,100,text,Dyke Road,"40.953992382725154, -73.11431328536162",,-73.11431328536162,40.953992382725154,17.13
1101631,4,D_named_road,nys_street,yes,low,100,text,Bowman Avenue,"41.00474052317734, -73.6917254648624",,-73.6917254648624,41.00474052317734,17.12
1101836,4,D_named_road,nys_street,yes,low,100,text,Washington Avenue,"41.0224858341562, -73.86467407593328",,-73.86467407593328,41.0224858341562,17.12
1101637,4,D_named_road,nys_street,yes,low,100,text,Avon Circle,"41.007233375637, -73.68312644867382",,-73.68312644867382,41.007233375637,17.09
1103213,4,D_named_road,nys_street,yes,low,100,text,Bowman Avenue,"41.00474841521674, -73.69402937826115",,-73.69402937826115,41.00474841521674,17.06
1092040,4,B_address,nys_address,yes,high,100,text,355 Food Center Drive,"40.80672933390812, -73.87168377945154",355 Food Center Drive,-73.87168377945154,40.80672933390812,16.99
1095007,4,B_address,nys_address,yes,high,100,text,48 Hadley Road,"43.42211456634202, -73.92932725367498",48 Hadley Road,-73.92932725367498,43.42211456634202,16.84
1095906,4,D_named_road,nys_street,yes,low,100,text,Outlet Road,"42.955940659037374, -73.86558663025642",,-73.86558663025642,42.955940659037374,16.84
1092041,4,B_address,nys_address,yes,high,100,text,600 Food Center Drive,"40.80344491286521, -73.87257860228436",600 Food Center Drive,-73.87257860228436,40.80344491286521,16.62
1098162,4,B_address,nys_address,yes,high,100,text,600 Food Center Drive,"40.80344491286521, -73.87257860228436",600 Food Center Drive,-73.87257860228436,40.80344491286521,16.62
1104824,4,D_route,nys_street,yes,medium,100,text,Route 176,"43.426345580453564, -76.40772934968426",,-76.40772934968426,43.426345580453564,16.6
1101638,4,D_named_road,nys_street,yes,low,100,text,Brook Lane,"41.00932543158742, -73.6938633679035",,-73.6938633679035,41.00932543158742,16.58
1094000,4,D_named_road,nys_street,yes,low,100,text,Honey Hill Road,"42.92888160701918, -74.63970990559534",,-74.63970990559534,42.92888160701918,16.56
1093981,4,D_named_road,nys_street,yes,low,100,text,Beck Street,"42.928359572484894, -74.63914387016202",,-74.63914387016202,42.928359572484894,16.5
1095406,4,D_named_road,nys_street,yes,low,100,text,Flat Rock Rd,"43.44171371366866, -73.7245465995589",,-73.7245465995589,43.44171371366866,16.49
1102004,4,B_address,nys_address,yes,high,100,text,6205 Railroad Street,"42.917820928463236, -76.72981726790299",6205 Railroad Street,-76.72981726790299,42.917820928463236,16.3
1092304,4,D_named_road,nys_street,yes,low,100,text,Brookville Boulevard,"40.652763294249525, -73.74655942842287",,-73.74655942842287,40.652763294249525,16.24
1098113,4,D_named_road,nys_street,yes,low,100,text,Brookville Boulevard,"40.652763294249525, -73.74655942842287",,-73.74655942842287,40.652763294249525,16.24
1104173,3,D_named_road,nys_street,yes,low,100,text,Laura Lee Drive,"40.78493237524066, -72.78958215276131",,-72.78958215276131,40.78493237524066,16.16
1101765,4,C_intersection,census,yes,medium,100,text,South Buckhout Street and South Astor St,"41.037885675436, -73.872138074593",,-73.872138074593,41.037885675436,16.09
1094354,4,D_route,nys_street,yes,medium,100,text,Route 4,"43.457614799798804, -73.44521641523303",,-73.44521641523303,43.457614799798804,16.04
1093976,4,C_intersection,census,yes,medium,100,text,Abbott Street and Reid St,"42.929415344937, -74.632565704419",,-74.632565704419,42.929415344937,15.99
1099597,4,A_coords,parse,yes,high,,description...action_description,,"42.020142, -74.189395",,-74.189395,42.020142,15.75
1104457,4,D_route,nys_street,yes,medium,100,text,"NYS Route
7","42.74237769183065, -73.69758451576274",,-73.69758451576274,42.74237769183065,15.74
1093979,4,C_intersection,census,yes,medium,100,text,Garfield Street and Waddel Ave,"42.927561345159, -74.62942920557",,-74.62942920557,42.927561345159,15.71
1098407,4,D_named_road,nys_street,yes,low,100,text,Coulter Road,"43.591269727064606, -74.03646272144691",,-74.03646272144691,43.591269727064606,15.71
1101764,4,D_named_road,nys_street,yes,low,100,text,Meadow Way,"41.03493304837488, -73.8563493558632",,-73.8563493558632,41.03493304837488,15.58
1093984,4,D_named_road,nys_street,yes,low,100,text,Kellogg Street,"42.928955607576306, -74.62669489359705 | Otsquago Creek in the vicinity of the Kellogg Street Bridge (the exact extent will be deter_x0002_mined by the engineering analysis).",,-74.62669489359705,42.928955607576306,15.52
1093992,4,D_named_road,nys_street,yes,low,100,text,Willett Street,"42.93620763338253, -74.62447688146274",,-74.62447688146274,42.93620763338253,15.51
1104780,3,D_route,nys_street,yes,medium,100,text,Route 3,"44.564002931656354, -73.95723773875461",,-73.95723773875461,44.564002931656354,15.49
1096073,3,D_named_road,nys_street,yes,low,100,text,Michigan Mills Road,"43.60348972418069, -75.60221317572572",,-75.60221317572572,43.60348972418069,15.44
1096074,3,D_named_road,nys_street,yes,low,100,text,Michigan Mills Road,"43.60348972418069, -75.60221317572572",,-75.60221317572572,43.60348972418069,15.44
1093993,4,D_named_road,nys_street,yes,low,100,text,Clinton Avenue,"42.929303577328405, -74.62557489315368",,-74.62557489315368,42.929303577328405,15.43
1101758,4,D_named_road,nys_street,yes,low,100,text,West Sunnyside Lane,"41.04738743882581, -73.8697933924842",,-73.8697933924842,41.04738743882581,15.14
1105030,3,D_named_road,nys_street,yes,low,100,text,Donaldson Rd,"44.374014921850275, -74.19101885768492",,-74.19101885768492,44.374014921850275,15.11
1105137,4,D_named_road,nys_street,yes,low,100,text,Rumsey Street,"42.91555959107705, -76.80675043679268",,-76.80675043679268,42.91555959107705,15.02
1104864,4,D_named_road,nys_street,yes,low,100,text,Laws Lane,"42.91489550687452, -76.80299454058613",,-76.80299454058613,42.91489550687452,14.98
1105000,4,D_named_road,nys_street,yes,low,100,text,Walnut Street,"42.91413151686586, -76.80220750790292",,-76.80220750790292,42.91413151686586,14.9
1099612,4,A_coords,parse,yes,high,,description...action_description,,"41.845346, -74.088935",,-74.088935,41.845346,14.83
1104355,4,D_named_road,nys_street,yes,low,100,text,Lape Road,"42.66444573436029, -73.67975560078496",,-73.67975560078496,42.66444573436029,14.83
1101597,4,D_named_road,nys_street,yes,low,100,text,East Sunnyside Lane,"41.04745429301134, -73.8620764769974",,-73.8620764769974,41.04745429301134,14.73
1094408,4,D_named_road,nys_street,yes,low,100,text,Hamilton Avenue,"41.1569153927223, -74.1996275757286",,-74.1996275757286,41.1569153927223,14.71
1095493,4,D_named_road,nys_street,yes,low,100,text,"Alder Brook
Road","43.65308077979796, -73.71480963132389",,-73.71480963132389,43.65308077979796,14.71
1095015,4,D_named_road,nys_street,yes,low,100,text,Hildebrandt Road,"43.43667165841817, -73.90644673309349",,-73.90644673309349,43.43667165841817,14.66
1104560,4,D_named_road,nys_street,yes,low,100,text,Spring Avenue,"42.71963062654007, -73.68530858753674",,-73.68530858753674,42.71963062654007,14.38
1094406,4,D_named_road,nys_street,yes,low,100,text,Liberty Rock Road,"41.15595735214688, -74.19522656496272",,-74.19522656496272,41.15595735214688,14.34
1102461,3,D_route,nys_street,yes,medium,97.97,text,State Route 23,"42.58147160135302, -75.78098827152016",,-75.78098827152016,42.58147160135302,14.25
1102002,4,D_route,nys_street,yes,medium,100,text,NYS Route 90,"42.96139813310797, -76.73422458055826",,-76.73422458055826,42.96139813310797,14.1
1096078,3,D_named_road,nys_street,yes,low,100,text,Dolan Road,"43.587089028228085, -75.56552820534444",,-75.56552820534444,43.587089028228085,13.92
1100026,3,D_route,nys_street,yes,medium,100,text,Route 46,"43.36275565010992, -75.38934011165348",,-75.38934011165348,43.36275565010992,13.9
1092296,4,D_named_road,nys_street,yes,low,100,text,Harper Street,"40.7636917364872, -73.8420320150221",,-73.8420320150221,40.7636917364872,13.88
1092309,4,D_named_road,nys_street,yes,low,100,text,Harper Street,"40.7636917364872, -73.8420320150221",,-73.8420320150221,40.7636917364872,13.88
1099084,4,D_named_road,nys_street,yes,low,100,text,Harper Street,"40.7636917364872, -73.8420320150221",,-73.8420320150221,40.7636917364872,13.88
1101628,4,D_named_road,nys_street,yes,low,100,text,King Street,"41.040400258185684, -73.67852626881609",,-73.67852626881609,41.040400258185684,13.86
1096931,4,C_intersection,census,yes,medium,100,text,Court Street and Judson St,"44.598051065816, -75.169590903889",,-75.169590903889,44.598051065816,13.83
1099781,4,D_named_road,nys_street,yes,low,100,text,Sea Cliff Ave,"40.85055634151894, -73.63419444237815",,-73.63419444237815,40.85055634151894,13.79
1090134,3,D_named_road,nys_street,yes,low,100,text,Dowd Road,"42.32028439871256, -77.950914792409",,-77.950914792409,42.32028439871256,13.75
1090140,3,D_named_road,nys_street,yes,low,100,text,Simons Road,"42.2682384432176, -77.91433171261941",,-77.91433171261941,42.2682384432176,13.52
1101636,4,D_named_road,nys_street,yes,low,100,text,Anderson Hill Road,"41.03971930749748, -73.69024642803036",,-73.69024642803036,41.03971930749748,13.51
1104071,3,B_address,nys_address,yes,high,100,text,299 Rosevale Ave,"40.8245415705118, -73.12648240494319",299 Rosevale Ave,-73.12648240494319,40.8245415705118,13.32
1091833,4,D_named_road,nys_street,yes,low,100,text,Sayres Ave,"40.68950628385464, -73.78610445514278",,-73.78610445514278,40.68950628385464,13.21
1098161,4,D_named_road,nys_street,yes,low,100,text,Sayres Ave,"40.68950628385464, -73.78610445514278",,-73.78610445514278,40.68950628385464,13.21
1100581,3,D_route,nys_street,yes,medium,100,text,Rt 28,"42.247830538611076, -74.81722991430911",,-74.81722991430911,42.247830538611076,13.19
1100583,3,D_route,nys_street,yes,medium,100,text,Route 28,"42.247830538611076, -74.81722991430911",,-74.81722991430911,42.247830538611076,13.19
1100584,3,D_route,nys_street,yes,medium,100,text,Rt 28,"42.247830538611076, -74.81722991430911",,-74.81722991430911,42.247830538611076,13.19
1100585,3,D_route,nys_street,yes,medium,100,text,State Route 28,"42.247830538611076, -74.81722991430911",,-74.81722991430911,42.247830538611076,13.19
1100329,3,D_route,nys_street,yes,medium,100,text,Route 8,"43.47665875982776, -74.39521178891295",,-74.39521178891295,43.47665875982776,13.13
1091912,4,D_named_road,nys_street,yes,low,100,text,Merrick Boulevard,"40.709539855908034, -73.79639557157516",,-73.79639557157516,40.709539855908034,13.08
1103390,4,D_named_road,nys_street,yes,low,100,text,Brook Street,"41.20582040656191, -73.89208053801185",,-73.89208053801185,41.20582040656191,13.08
1103985,3,B_address,nys_address,yes,high,91.84,text,160 West Main Street,"40.659274408949884, -73.08939020965795",160 West Main Street,-73.08939020965795,40.659274408949884,12.9
1098518,4,D_named_road,nys_street,yes,low,100,text,Brook Street,"41.1221993834976, -74.17230664101577",,-74.17230664101577,41.1221993834976,12.86
1091899,4,D_named_road,nys_street,yes,low,100,text,Ocean Ave,"40.598453249915146, -74.06523760334332",,-74.06523760334332,40.598453249915146,12.84
1091902,4,D_named_road,nys_street,yes,low,100,text,Ocean Avenue,"40.598453249915146, -74.06523760334332",,-74.06523760334332,40.598453249915146,12.84
1098202,4,D_named_road,nys_street,yes,low,100,text,Ocean Avenue,"40.598453249915146, -74.06523760334332",,-74.06523760334332,40.598453249915146,12.84
1098210,4,D_named_road,nys_street,yes,low,100,text,Ocean Ave,"40.598453249915146, -74.06523760334332",,-74.06523760334332,40.598453249915146,12.84
1103841,3,D_named_road,nys_street,yes,low,100,text,Charles Court,"40.83489435422399, -73.12222325233759",,-73.12222325233759,40.83489435422399,12.83
1091222,3,D_named_road,nys_street,yes,low,100,text,Ridge Road,"43.025222544802, -75.87978613805552",,-75.87978613805552,43.025222544802,12.7
1099850,3,D_named_road,nys_street,yes,low,100,text,Ridge Road,"43.025222544802, -75.87978613805552",,-75.87978613805552,43.025222544802,12.7
1104207,3,D_named_road,nys_street,yes,low,100,text,Pipe Stave Hollow Road,"40.95851637126829, -73.02153926788024",,-73.02153926788024,40.95851637126829,12.64
1098520,4,D_named_road,nys_street,yes,low,100,text,Fourth Street,"41.12518236889049, -74.16929852358838",,-74.16929852358838,41.12518236889049,12.53
1103918,3,D_named_road,nys_street,yes,low,100,text,Creek Road,"40.930893833292416, -72.62867573704528",,-72.62867573704528,40.930893833292416,12.42
1103919,3,D_named_road,nys_street,yes,low,100,text,Creek Road,"40.930893833292416, -72.62867573704528",,-72.62867573704528,40.930893833292416,12.42
1100357,3,D_named_road,nys_street,yes,low,100,text,Skinner Road,"41.508432424821166, -74.60190173143559",,-74.60190173143559,41.508432424821166,12.39
1101598,4,D_named_road,nys_street,yes,low,100,text,Central Avenue,"41.07931742012312, -73.86267648584045",,-73.86267648584045,41.07931742012312,12.18
1101596,4,D_named_road,nys_street,yes,low,100,text,Neperan Road,"41.07628434405028, -73.85833051524386",,-73.85833051524386,41.07628434405028,12.14
1098857,3,D_route,nys_street,yes,medium,100,text,Route 430,"42.12028727152576, -79.73094638299268",,-79.73094638299268,42.12028727152576,12.07
1091646,4,D_named_road,nys_street,yes,low,100,text,New Lane,"40.61180725215735, -74.06443650585919",,-74.06443650585919,40.61180725215735,12.02
1092353,4,D_named_road,nys_street,yes,low,100,text,New Lane,"40.61180725215735, -74.06443650585919",,-74.06443650585919,40.61180725215735,12.02
1099122,4,D_named_road,nys_street,yes,low,100,text,New Lane,"40.61180725215735, -74.06443650585919",,-74.06443650585919,40.61180725215735,12.02
1099199,4,D_named_road,nys_street,yes,low,100,text,New Lane,"40.61180725215735, -74.06443650585919",,-74.06443650585919,40.61180725215735,12.02
1103914,3,B_address,nys_address,yes,high,100,text,60 Shade Tree Lane,"40.93433558489294, -72.63141786682304",60 Shade Tree Lane,-72.63141786682304,40.93433558489294,11.99
1096503,3,D_named_road,nys_street,yes,low,100,text,East Bluff Drive,"42.50298447316883, -77.13263149270774",,-77.13263149270774,42.50298447316883,11.92
1100417,3,D_named_road,nys_street,yes,low,100,text,Wild Road,"43.428434672167334, -74.51233576460427",,-74.51233576460427,43.428434672167334,11.87
1096072,3,D_named_road,nys_street,yes,low,100,text,Schwenk Road,"43.56054073180806, -75.45855608984434",,-75.45855608984434,43.56054073180806,11.85
2178866,3,D_named_road,nys_street,yes,low,100,text,River St,"42.30470053070569, -75.41493800707799",,-75.41493800707799,42.30470053070569,11.83
1096863,4,D_named_road,nys_street,yes,low,100,text,South Street,"41.107514399085524, -74.15001756552755",,-74.15001756552755,41.107514399085524,11.67
1096874,4,D_named_road,nys_street,yes,low,100,text,South Street,"41.107514399085524, -74.15001756552755",,-74.15001756552755,41.107514399085524,11.67
1104073,3,B_address,nys_address,yes,high,100,text,255 Paulanna Avenue,"40.72871643962193, -73.05369473319698",255 Paulanna Avenue,-73.05369473319698,40.72871643962193,11.64
